movieId,vote_average,vote_count
6686,2.167,3
6690,3.5,1
6695,1.5,1
6703,3.5,1
6706,2.0,1
6707,2.5,4
6708,3.75,22
6709,3.15,10
6710,3.333,3
6711,3.818,85
6713,3.833,3
6718,4.0,2
6721,3.75,4
6722,3.75,2
6723,3.5,1
6724,3.917,6
6725,5.0,1
6728,2.5,1
6730,3.5,1
6731,3.25,6
6732,4.25,4
6735,3.25,2
6739,2.5,1
6743,3.6,5
6744,3.25,2
6748,3.0,1
6751,0.5,1
6753,3.4,10
6754,3.19,21
6755,3.278,9
6757,4.0,1
6760,3.5,2
6762,4.0,1
6763,2.167,6
6764,3.25,4
6765,3.333,3
6768,3.75,2
6769,5.0,1
6770,4.25,2
6771,1.0,1
6772,2.5,2
6773,3.923,13
6774,3.786,7
6776,4.375,4
6777,3.944,9
6779,3.75,2
6780,4.25,2
6782,4.0,1
6783,4.0,5
6785,3.2,5
6786,3.75,4
6787,4.125,20
6788,2.25,2
6790,3.625,4
6791,3.8,5
6793,3.125,4
6794,2.167,3
6796,3.981,27
6797,2.25,2
6798,3.0,1
6800,3.0,1
6803,4.0,1
6806,3.0,1
6807,4.054,37
6808,2.375,4
6810,2.333,3
6811,2.875,4
6812,2.5,1
6813,2.25,2
6814,3.0,1
6816,4.0,2
6818,4.25,2
6820,3.0,4
6822,3.0,1
6826,1.0,1
6827,2.5,2
6828,4.0,1
6829,4.0,1
6832,3.125,4
6835,4.0,1
6840,3.5,1
6850,3.167,3
6851,3.5,1
6852,4.125,4
6856,3.5,2
6857,3.364,11
6858,3.25,4
6862,3.5,2
6863,3.529,51
6864,3.75,2
6867,3.577,13
6868,3.833,3
6869,4.125,4
6870,3.62,46
6872,0.5,1
6873,3.107,14
6874,3.82,111
6875,1.0,1
6877,4.0,1
6879,3.2,10
6880,2.667,3
6881,3.55,10
6883,4.5,1
6884,4.0,1
6885,1.0,2
6887,3.0,3
6888,2.417,12
6889,2.4,5
6890,3.35,10
6892,2.5,1
6893,3.357,7
6896,3.5,1
6898,4.0,2
6902,3.833,3
6906,2.5,1
6909,3.75,4
6918,5.0,2
6920,4.5,1
6927,3.25,2
6930,3.5,1
6932,3.75,10
6934,3.037,54
6935,3.833,3
6936,3.167,27
6940,4.0,1
6942,3.582,55
6944,3.136,11
6945,3.667,3
6947,3.456,34
6950,2.5,1
6951,2.333,3
6952,3.333,3
6953,3.317,30
6954,4.25,6
6957,3.5,19
6958,2.5,1
6959,4.0,2
6961,3.25,2
6963,4.0,1
6964,3.5,1
6966,3.5,2
6970,3.5,4
6971,4.0,2
6974,4.1,5
6975,3.8,10
6977,3.25,2
6978,3.3,5
6979,3.621,33
6981,2.5,1
6982,3.167,3
6983,3.5,1
6985,4.3,5
6986,4.1,5
6987,4.0,13
6989,3.167,3
6990,4.0,3
6991,3.5,1
6992,3.0,1
6993,3.8,15
6995,1.0,1
6996,2.2,5
6997,3.0,1
6999,3.5,1
7000,2.9,5
7001,3.5,7
7002,4.5,1
7003,3.0,2
7004,2.885,13
7005,1.5,3
7007,3.333,6
7008,2.9,5
7009,3.0,2
7010,3.75,2
7011,3.5,1
7012,2.0,1
7013,3.95,10
7016,1.0,1
7017,3.0,2
7018,3.0,4
7020,4.0,1
7022,3.769,26
7023,3.0,1
7024,4.0,2
7025,4.0,2
7026,2.0,1
7027,3.9,5
7028,4.0,3
7029,3.0,1
7034,3.7,5
7036,2.875,8
7038,3.667,3
7040,3.5,2
7042,2.5,4
7043,4.25,2
7044,3.417,6
7045,3.5,7
7046,2.857,7
7048,4.0,1
7050,3.5,1
7051,4.0,1
7055,3.5,1
7056,3.875,4
7058,3.0,1
7059,3.5,1
7060,3.062,8
7061,3.833,3
7062,3.5,4
7063,4.333,9
7064,3.857,7
7065,3.0,2
7067,3.0,1
7068,3.25,4
7069,4.25,2
7070,3.75,2
7071,3.25,2
7072,4.0,4
7073,3.8,5
7074,4.5,1
7075,4.5,5
7076,2.833,3
7078,3.5,4
7079,3.5,2
7080,3.5,2
7081,5.0,1
7082,4.0,1
7083,2.5,1
7084,3.625,8
7085,3.5,1
7086,3.0,1
7087,5.0,2
7088,4.25,2
7089,4.083,6
7090,3.864,33
7091,4.111,9
7093,0.5,1
7095,2.5,1
7096,4.0,2
7099,4.1,20
7101,3.0,3
7102,2.375,4
7104,2.625,4
7107,3.333,3
7108,1.5,1
7110,3.0,1
7111,4.5,1
7115,3.75,2
7116,4.7,5
7117,3.0,2
7121,3.75,6
7122,3.75,2
7123,3.75,6
7125,3.5,1
7126,4.5,1
7130,4.0,1
7131,3.5,1
7132,4.0,11
7135,3.625,4
7136,4.25,4
7137,4.0,7
7139,3.853,17
7142,3.0,2
7143,3.644,45
7147,3.827,55
7149,3.208,12
7150,2.3,5
7151,3.75,4
7152,4.0,1
7153,4.128,176
7154,3.438,8
7155,3.25,4
7156,4.0,15
7158,3.3,10
7160,3.562,16
7161,2.571,7
7162,3.281,16
7163,2.95,10
7164,3.333,6
7165,3.5,2
7171,3.0,3
7172,4.0,1
7173,2.346,13
7177,4.0,2
7178,3.5,1
7179,4.0,1
7180,4.0,1
7182,3.0,1
7186,3.5,1
7189,1.5,1
7190,4.0,1
7192,2.0,1
7193,3.5,1
7195,3.5,1
7196,3.0,1
7198,3.0,1
7199,1.0,1
7204,0.5,1
7206,4.0,1
7207,3.0,1
7208,5.0,1
7209,3.667,3
7210,3.833,3
7211,4.5,1
7212,4.0,4
7215,4.0,6
7216,3.167,3
7217,3.75,2
7219,4.0,1
7222,3.0,1
7223,3.167,3
7228,2.5,1
7234,3.9,5
7235,4.0,7
7236,3.0,2
7238,4.0,1
7245,1.0,1
7247,3.4,5
7248,3.0,1
7250,2.0,1
7254,3.469,48
7255,2.357,7
7256,4.2,10
7257,2.25,2
7258,1.5,1
7260,5.0,1
7263,3.864,11
7265,3.833,9
7266,3.25,2
7272,2.5,1
7282,0.5,1
7283,1.75,2
7285,3.938,8
7293,3.276,29
7294,2.167,3
7299,4.0,1
7300,4.0,2
7302,5.0,1
7303,3.5,5
7305,2.5,1
7307,4.0,1
7308,3.25,2
7309,4.0,1
7311,3.0,1
7312,0.5,1
7315,2.0,1
7316,2.667,3
7317,3.188,16
7318,3.042,12
7319,3.0,1
7320,4.0,4
7323,3.714,21
7324,3.5,7
7325,2.5,17
7327,3.833,9
7334,3.167,3
7340,4.5,1
7343,1.5,1
7346,3.269,13
7347,3.167,6
7348,3.357,7
7349,4.5,1
7352,4.0,1
7354,3.0,1
7355,5.0,1
7357,3.75,2
7358,2.5,1
7360,3.4,25
7361,4.123,106
7362,3.375,4
7366,2.167,6
7367,2.5,7
7369,2.25,2
7371,3.875,8
7372,3.0,1
7373,3.286,28
7374,4.0,1
7375,4.333,3
7376,2.333,3
7379,4.0,1
7380,4.0,6
7381,2.667,3
7382,3.5,3
7386,4.0,13
7387,3.6,10
7394,3.0,2
7395,3.5,1
7396,4.1,5
7407,2.5,1
7411,2.0,2
7415,2.5,1
7419,3.875,8
7437,3.0,1
7438,3.665,103
7439,2.786,7
7444,2.853,17
7445,3.391,23
7448,0.5,1
7449,2.75,2
7450,2.0,1
7451,3.518,28
7453,3.0,1
7454,2.844,16
7456,4.5,1
7458,3.188,32
7459,4.75,2
7460,3.143,7
7478,4.0,3
7481,3.375,4
7482,4.0,9
7484,3.833,3
7487,3.333,3
7492,3.0,1
7493,3.8,5
7502,4.386,22
7505,3.167,3
7541,3.25,2
7560,3.375,4
7564,5.0,1
7566,4.625,4
7569,3.727,11
7570,3.5,5
7571,4.0,1
7572,3.5,3
7573,3.071,7
7574,5.0,1
7577,2.25,2
7579,2.833,3
7583,3.5,1
7584,3.375,4
7585,2.0,1
7586,4.0,1
7587,4.0,6
7613,3.0,1
7614,3.583,6
7615,3.75,2
7616,3.75,2
7619,3.833,3
7620,4.0,1
7624,4.0,2
7625,4.0,1
7627,4.5,1
7636,1.0,1
7649,4.0,7
7650,3.0,1
7669,4.417,6
7697,3.5,1
7698,4.125,4
7700,4.75,2
7701,1.667,3
7702,3.5,1
7705,3.5,1
7706,3.583,6
7708,2.5,1
7713,3.5,3
7714,3.75,2
7720,4.25,2
7728,3.625,4
7738,3.75,2
7743,3.25,2
7748,3.5,2
7753,3.5,1
7757,4.125,4
7759,1.0,1
7762,3.0,1
7764,3.0,1
7766,4.071,7
7767,4.25,4
7771,4.5,4
7773,5.0,1
7774,3.5,1
7782,3.5,2
7786,3.5,1
7787,4.5,1
7789,2.0,1
7790,4.0,1
7791,2.833,3
7792,3.333,3
7802,4.2,5
7809,3.5,2
7810,3.667,3
7811,3.75,2
7812,3.75,2
7815,1.5,1
7817,3.5,2
7818,2.5,1
7820,4.0,1
7822,3.5,2
7826,4.0,2
7827,4.5,3
7831,3.667,3
7832,4.0,1
7833,3.833,3
7834,3.667,3
7835,3.75,2
7836,3.583,6
7840,3.833,3
7841,2.833,3
7842,3.2,5
7843,3.5,1
7844,4.0,4
7845,3.0,1
7846,2.5,1
7872,2.5,1
7878,4.5,1
7881,3.5,1
7882,2.5,1
7883,3.0,1
7888,3.5,1
7889,4.5,1
7892,2.0,1
7894,4.0,2
7895,3.5,1
7897,3.0,1
7899,3.167,3
7914,4.0,1
7915,3.5,1
7916,3.5,2
7919,4.5,1
7920,3.5,2
7921,3.0,1
7922,2.5,1
7924,4.5,1
7925,3.25,6
7926,4.5,2
7932,5.0,1
7934,3.583,6
7935,4.0,1
7936,4.5,1
7938,3.5,2
7939,3.0,1
7941,4.125,4
7942,3.0,1
7943,4.125,4
7944,4.0,3
7946,1.5,1
7947,4.0,1
7948,4.0,1
7951,2.5,1
7958,3.5,1
7959,3.5,1
7976,3.833,3
7979,3.9,5
7980,3.357,7
7981,4.167,3
7982,3.167,3
7983,3.375,4
7984,3.5,1
7987,3.5,1
7990,3.0,1
7991,2.833,3
7995,3.0,1
8003,2.0,1
8008,3.333,3
8009,3.5,1
8010,3.5,2
8011,3.3,5
8012,4.375,4
8014,3.583,6
8015,3.5,1
8016,2.25,2
8019,4.0,2
8033,3.0,2
8039,3.25,2
8042,3.929,7
8044,3.75,2
8056,2.5,1
8057,3.0,1
8070,3.5,1
8093,2.75,2
8094,4.0,2
8117,2.75,2
8121,5.0,1
8123,5.0,1
8125,4.333,3
8126,4.5,1
8128,3.625,4
8129,1.75,2
8130,3.0,2
8131,4.167,3
8132,4.455,11
8133,1.5,1
8136,0.5,1
8137,2.0,2
8138,1.75,2
8142,4.0,1
8143,3.5,1
8147,3.5,2
8154,4.062,8
8157,3.688,8
8158,3.5,3
8167,2.25,2
8169,3.143,7
8183,4.125,4
8187,3.5,1
8188,4.333,3
8189,4.0,1
8190,3.0,2
8191,4.0,4
8194,2.75,2
8195,2.833,3
8196,2.5,2
8197,3.667,3
8199,4.75,2
8207,4.2,5
8208,5.0,1
8225,3.625,4
8228,4.1,15
8235,4.0,1
8239,4.5,4
8240,5.0,1
8253,3.5,3
8254,5.0,1
8256,4.0,1
8257,3.0,1
8261,5.0,1
8263,3.5,2
8264,4.333,3
8266,2.5,1
8267,3.5,1
8268,2.75,2
8273,4.0,1
8275,2.667,3
8290,0.5,1
8327,4.25,2
8331,3.5,1
8332,3.5,1
8336,3.5,1
8337,3.667,9
8338,3.833,3
8340,3.667,3
8341,4.5,2
8360,3.574,81
8361,3.06,25
8362,2.5,1
8363,2.0,4
8364,3.25,2
8366,3.333,15
8367,3.0,2
8368,3.762,84
8369,3.3,5
8370,3.929,7
8371,3.2,20
8372,1.5,4
8373,2.45,10
8376,3.133,45
8385,3.5,2
8387,1.917,6
8388,4.0,1
8392,2.0,1
8403,2.0,1
8404,4.0,1
8410,4.0,1
8420,4.0,1
8422,3.0,1
8423,3.0,1
8447,1.0,1
8451,3.5,3
8453,4.0,1
8459,4.0,1
8460,3.75,2
8462,2.5,1
8463,2.5,1
8464,3.533,45
8465,2.5,1
8477,4.25,4
8482,3.0,2
8484,3.5,1
8485,4.0,1
8487,2.75,2
8491,3.5,3
8492,3.833,3
8493,3.714,14
8499,3.125,4
8502,3.5,3
8504,4.5,1
8507,3.389,9
8511,4.25,2
8522,3.75,2
8524,3.5,1
8525,2.5,2
8526,2.333,3
8527,3.0,1
8528,3.338,37
8529,3.365,37
8530,3.875,4
8531,2.7,5
8533,3.394,33
8534,2.5,1
8535,3.5,3
8537,4.0,1
8542,4.0,7
8544,3.5,1
8571,3.0,2
8572,4.5,1
8574,2.25,2
8575,2.0,1
8576,4.0,2
8577,4.0,1
8580,4.333,3
8581,3.5,5
8582,3.9,5
8583,2.5,1
8584,3.75,2
8589,4.25,2
8591,3.5,1
8596,3.667,3
8600,4.0,4
8604,2.5,1
8607,3.833,3
8609,4.5,1
8610,3.417,6
8611,2.25,2
8612,3.25,2
8614,2.625,4
8616,3.5,1
8617,3.25,2
8618,3.667,3
8620,3.75,4
8622,3.565,46
8623,3.462,13
8625,3.0,1
8629,3.0,1
8633,3.688,8
8636,3.625,84
8638,3.882,17
8640,2.5,8
8641,3.515,34
8642,3.0,1
8643,3.5,4
8644,3.342,57
8645,3.676,17
8650,4.25,2
8654,2.0,1
8656,3.833,3
8657,3.5,1
8661,3.25,4
8665,3.791,74
8666,2.071,7
8667,2.75,2
8670,4.5,1
8672,3.5,1
8675,5.0,1
8684,4.0,1
8689,4.0,1
8690,3.0,1
8695,3.0,1
8699,5.0,1
8700,3.0,1
8709,3.0,1
8711,3.75,2
8712,4.0,2
8713,3.5,1
8718,2.5,1
8720,2.5,1
8722,1.0,1
8724,3.75,2
8725,2.5,1
8727,1.5,1
8730,4.5,1
8743,2.5,1
8745,3.5,1
8751,4.5,2
8752,4.0,1
8753,4.0,1
8754,4.0,4
8761,3.5,1
8763,1.5,1
8765,4.0,1
8768,3.5,1
8772,3.75,2
8777,0.5,1
8779,4.0,1
8781,3.0,13
8783,3.017,29
8784,3.629,58
8785,3.5,1
8790,3.0,1
8795,2.5,1
8796,3.25,4
8797,4.5,1
8798,3.712,40
8799,2.5,1
8800,4.0,2
8807,3.636,22
8808,3.062,8
8810,2.639,18
8811,0.5,1
8813,3.0,2
8814,1.0,1
8819,2.5,1
8820,2.5,1
8821,2.5,1
8823,3.0,1
8827,4.357,7
8828,3.0,1
8830,2.25,2
8831,2.5,1
8832,1.5,1
8833,3.875,4
8835,1.5,1
8836,2.333,3
8838,3.6,5
8839,2.5,1
8840,2.5,1
8848,2.0,1
8850,2.5,1
8851,2.0,1
8853,2.5,1
8854,3.5,1
8857,3.0,1
8859,0.5,2
8860,2.545,11
8861,2.75,14
8864,3.5,1
8865,2.727,11
8866,2.75,4
8870,3.1,5
8871,3.5,1
8872,3.5,1
8873,3.673,26
8874,3.871,70
8879,4.0,5
8880,3.375,4
8882,3.25,2
8884,4.0,1
8892,4.0,1
8893,4.5,1
8899,4.0,1
8903,3.5,1
8906,3.5,4
8907,2.682,11
8908,3.25,4
8910,3.611,18
8911,2.5,2
8914,3.75,12
8915,2.0,1
8916,3.429,7
8917,3.425,20
8918,3.0,2
8920,3.5,1
8921,2.5,1
8923,4.25,2
8927,3.0,2
8928,3.5,4
8929,4.0,1
8930,3.5,2
8931,3.5,1
8933,4.667,3
8935,1.0,2
8937,4.375,4
8938,4.667,3
8943,3.5,1
8946,2.5,1
8947,2.769,13
8948,2.625,4
8949,3.667,45
8950,3.684,19
8951,4.0,2
8954,3.5,1
8955,5.0,1
8957,3.273,33
8958,3.952,21
8961,3.861,126
8963,0.5,1
8964,1.5,1
8965,2.786,7
8966,3.536,14
8968,2.333,3
8969,3.312,8
8970,3.851,37
8972,3.414,35
8973,3.938,8
8974,2.5,2
8977,3.5,2
8979,4.25,2
8981,3.921,19
8982,3.5,1
8983,3.324,17
8984,2.912,34
8985,1.792,12
8986,4.0,1
8987,3.5,2
8988,4.0,1
8989,3.5,2
8998,3.5,4
8999,4.0,1
9000,3.5,1
9001,4.0,1
9004,3.5,1
9005,2.5,1
9010,5.0,2
9012,4.0,1
9018,3.667,3
25737,0.5,1
25744,4.5,1
25750,4.3,5
25752,4.0,1
25753,3.5,2
25755,3.5,1
25763,2.0,1
25764,4.5,1
25769,4.0,4
25771,3.35,10
25773,4.0,1
25774,3.0,1
25777,3.667,3
25788,3.5,4
25792,3.5,1
25795,4.0,1
25801,5.0,1
25805,3.833,3
25807,3.0,1
25825,3.75,2
25826,0.5,1
25827,3.5,3
25828,4.0,1
25839,3.5,1
25841,2.5,1
25842,3.5,1
25850,3.875,4
25852,5.0,1
25856,4.0,1
25865,4.0,1
25868,3.667,3
25874,1.75,2
25882,4.5,1
25886,4.0,1
25891,2.75,2
25898,3.5,1
25900,3.5,1
25901,0.5,1
25904,3.5,1
25906,2.5,1
25911,3.0,1
25916,2.5,1
25920,3.5,1
25929,4.0,1
25930,3.5,1
25937,2.833,3
25940,2.5,1
25941,4.0,1
25945,4.5,1
25947,4.25,2
25952,4.25,2
25962,4.0,1
25965,2.0,1
25971,3.75,2
25972,4.0,1
25993,2.5,1
25995,3.5,1
25996,4.5,1
25999,4.5,1
26003,3.5,2
26005,3.5,1
26007,4.5,1
26009,0.5,1
26010,3.0,1
26012,3.5,1
26013,2.5,1
26025,2.0,2
26052,3.75,2
26079,4.0,1
26082,4.5,2
26084,3.75,6
26085,3.0,1
26086,4.0,1
26093,3.5,1
26094,5.0,1
26111,3.333,3
26116,3.0,2
26117,3.5,1
26122,3.5,1
26125,3.5,1
26131,4.083,6
26133,3.375,4
26147,4.5,1
26150,5.0,1
26151,5.0,1
26152,4.0,4
26157,0.5,1
26160,3.5,1
26163,4.0,1
26164,4.0,1
26171,3.75,2
26172,4.0,2
26176,3.0,1
26178,3.667,3
26180,3.5,1
26188,0.5,1
26198,3.0,2
26199,4.0,1
26208,4.0,1
26228,4.0,1
26229,3.5,1
26231,3.833,3
26241,4.0,2
26242,4.0,4
26251,4.0,1
26258,4.0,5
26265,3.5,1
26268,4.0,1
26271,4.0,1
26294,3.75,2
26302,3.5,1
26303,2.5,2
26313,3.75,2
26317,2.0,1
26318,4.5,2
26320,2.5,1
26322,3.5,1
26323,4.5,1
26324,3.5,1
26325,4.0,1
26326,4.5,5
26338,3.0,1
26342,3.5,1
26346,3.0,1
26349,3.5,1
26350,4.5,1
26366,2.25,2
26371,2.5,1
26375,2.5,2
26386,3.75,2
26391,2.0,2
26393,3.5,1
26394,3.0,1
26400,4.5,1
26403,4.0,2
26404,2.5,1
26409,1.0,1
26413,4.0,1
26414,3.5,1
26422,5.0,1
26425,3.5,3
26430,1.0,1
26435,2.5,1
26462,3.0,1
26464,3.0,1
26467,1.0,1
26471,2.0,1
26472,3.833,3
26480,3.0,1
26485,0.5,1
26487,2.0,1
26492,3.5,1
26494,3.833,3
26501,5.0,1
26505,4.5,1
26509,4.5,1
26513,2.5,1
26524,4.5,4
26528,3.125,4
26547,4.0,2
26554,4.25,2
26555,3.167,3
26562,4.0,2
26564,2.25,2
26574,4.0,1
26578,5.0,1
26581,2.0,1
26585,3.5,2
26587,4.4,5
26599,5.0,1
26603,3.75,2
26606,4.25,2
26614,3.962,13
26622,3.5,1
26631,3.0,1
26649,3.4,5
26655,4.5,1
26662,3.833,18
26663,4.0,1
26680,3.5,4
26684,4.0,2
26686,3.5,1
26689,2.0,1
26693,3.25,2
26694,4.0,1
26695,3.5,1
26700,1.667,3
26701,4.0,1
26702,4.0,1
26704,4.0,1
26712,4.5,4
26726,2.5,1
26729,4.375,8
26731,4.0,1
26732,4.0,1
26736,4.0,1
26737,4.0,1
26749,5.0,1
26750,3.0,1
26775,1.5,1
26776,3.917,12
26782,3.0,1
26784,3.0,1
26788,3.5,1
26791,5.0,1
26797,5.0,1
26809,4.5,1
26810,3.25,2
26812,4.0,1
26819,4.0,1
26835,3.5,1
26838,3.5,1
26840,3.5,3
26842,4.0,2
26843,5.0,1
26850,3.0,1
26854,4.0,1
26865,4.5,2
26870,1.5,2
26886,3.0,1
26903,3.75,2
26915,4.5,1
26947,4.5,1
26974,4.167,3
26999,2.0,1
27002,3.333,3
27005,3.5,1
27020,3.5,4
27022,4.333,3
27032,2.0,3
27075,2.75,2
27109,3.75,2
27156,4.5,2
27178,2.75,2
27186,4.5,1
27193,2.0,1
27251,3.5,2
27253,4.0,1
27255,2.5,1
27266,3.375,4
27317,3.75,6
27322,3.5,1
27329,4.0,3
27334,3.5,1
27338,3.0,1
27351,1.0,1
27369,3.5,2
27373,3.5,2
27376,0.5,1
27397,4.0,1
27410,4.0,1
27416,4.0,1
27423,4.0,2
27441,3.0,1
27478,2.667,6
27482,1.0,1
27523,4.25,2
27544,4.0,1
27555,4.0,1
27592,5.0,1
27604,2.8,5
27611,3.429,21
27646,4.5,1
27648,1.5,1
27660,3.676,17
27664,5.0,1
27674,3.75,2
27685,1.0,1
27689,1.0,1
27700,4.5,2
27704,2.5,1
27706,3.133,15
27713,4.0,1
27721,3.909,11
27722,2.5,1
27724,5.0,1
27727,4.0,1
27728,4.333,3
27731,3.667,3
27741,4.25,2
27751,3.5,1
27768,3.5,1
27772,2.25,4
27773,3.922,32
27778,3.5,1
27783,4.0,1
27784,2.0,1
27788,3.214,7
27790,3.9,5
27792,5.0,1
27793,1.75,2
27798,1.0,1
27800,3.5,2
27801,3.25,8
27802,4.0,1
27803,4.333,6
27808,2.833,9
27812,4.5,1
27815,3.583,6
27816,2.5,1
27821,3.107,14
27822,3.1,5
27826,5.0,1
27831,3.722,18
27834,4.5,1
27837,3.0,1
27838,3.625,4
27839,1.5,3
27846,4.25,8
27850,3.3,5
27851,3.5,1
27857,0.5,1
27867,4.0,1
27869,3.0,1
27871,3.0,1
27873,3.5,2
27875,4.0,1
27876,3.0,1
27878,3.786,7
27879,2.333,3
27882,5.0,1
27899,3.5,2
27904,3.393,14
27912,4.0,1
27922,4.0,1
30707,3.7,65
30712,4.25,2
30723,4.0,1
30745,3.667,3
30749,3.984,32
30783,3.0,1
30793,3.181,47
30803,3.833,3
30810,3.569,29
30812,3.618,34
30816,3.812,8
30818,2.5,1
30820,3.429,7
30822,3.722,9
30825,3.32,25
30846,3.0,1
30848,2.5,1
30850,4.5,2
30867,4.0,1
30883,2.0,1
30892,3.5,1
30894,2.0,2
30898,3.333,3
31000,2.5,1
31026,4.5,1
31035,3.25,2
31101,4.0,1
31104,3.0,1
31109,3.0,1
31114,4.0,1
31116,3.75,2
31150,3.75,2
31156,3.0,1
31162,2.5,2
31184,4.5,1
31193,4.0,4
31221,2.3,10
31225,4.25,2
31270,3.5,2
31284,3.5,1
31290,0.5,1
31364,2.25,2
31374,2.25,2
31408,4.25,2
31410,3.975,20
31413,5.0,1
31420,3.5,4
31422,2.0,2
31427,4.5,1
31431,1.0,1
31433,4.167,3
31435,4.75,2
31437,4.0,3
31445,2.0,1
31502,2.5,1
31522,2.75,2
31524,4.0,1
31547,4.5,1
31549,4.0,1
31658,4.204,27
31660,4.0,2
31682,4.5,1
31685,3.229,24
31689,4.5,1
31694,2.167,3
31696,3.24,25
31700,2.5,1
31724,1.0,1
31737,3.25,2
31747,0.5,1
31770,3.0,1
31804,3.5,1
31878,3.658,19
31903,5.0,1
31921,4.0,1
31923,4.0,2
31930,4.0,1
31952,3.667,3
31956,2.5,1
31963,3.5,1
31973,5.0,1
32017,3.0,2
32019,2.167,3
32022,3.0,1
32025,4.0,1
32029,3.444,9
32031,3.269,13
32078,3.0,1
32139,4.0,1
32153,0.5,1
32160,3.5,1
32170,1.5,1
32174,2.0,1
32203,4.0,1
32211,3.5,1
32234,4.25,2
32280,2.0,2
32289,5.0,1
32291,2.5,1
32296,2.167,6
32298,3.5,1
32302,2.0,1
32349,3.0,1
32352,3.0,1
32369,3.5,2
32371,3.5,2
32381,4.0,1
32387,4.0,1
32395,3.0,1
32444,3.25,2
32456,3.0,1
32460,5.0,1
32464,3.0,1
32469,4.0,1
32515,5.0,1
32525,5.0,2
32554,4.0,2
32562,4.0,1
32582,4.0,2
32587,3.95,80
32591,4.0,1
32596,3.1,5
32598,3.062,8
32632,4.0,1
32666,1.0,1
32686,3.0,1
32728,3.0,2
32735,4.0,1
32743,3.5,1
32797,4.5,1
32825,4.25,2
32840,4.5,2
32844,0.5,1
32853,3.0,3
32882,2.75,2
32892,4.0,1
32898,4.333,6
32914,3.0,1
32943,4.0,1
33004,3.294,34
33021,3.5,1
33085,2.0,2
33124,3.5,1
33138,4.5,2
33145,3.5,2
33154,3.643,7
33158,1.0,1
33162,2.95,10
33164,1.833,3
33166,4.0,48
33171,4.0,7
33296,3.0,1
33312,4.0,1
33358,4.0,1
33380,3.5,1
33437,3.75,4
33493,3.629,62
33495,2.75,2
33499,2.25,2
33558,3.0,1
33587,3.0,2
33592,2.5,1
33615,3.286,28
33621,3.5,1
33639,3.833,6
33646,3.167,3
33660,3.579,19
33669,3.75,4
33672,3.5,1
33679,3.102,49
33681,1.5,3
33683,2.5,2
33688,1.0,1
33750,4.0,1
33760,3.5,1
33794,3.857,105
33817,2.25,2
33826,4.0,1
33830,2.5,2
33834,3.3,5
33836,2.214,7
33838,3.5,1
33880,2.7,5
33896,2.5,1
33903,4.25,4
33912,4.0,1
33917,4.0,1
34002,2.5,1
34018,3.0,2
34048,2.85,40
34072,3.889,9
34129,2.0,1
34143,2.667,3
34150,2.533,15
34153,4.0,5
34162,3.548,42
34164,4.25,2
34198,3.0,1
34271,2.75,2
34319,3.159,22
34321,3.333,3
34323,3.333,3
34326,4.5,2
34332,3.458,12
34334,2.125,4
34336,3.0,1
34338,4.0,6
34359,3.5,1
34364,3.0,1
34405,3.788,40
34435,4.5,1
34437,3.6,15
34520,2.5,2
34523,2.25,2
34528,4.0,2
34530,1.5,2
34532,3.6,5
34534,2.5,4
34536,4.0,1
34542,3.75,10
34552,3.75,2
34583,3.0,1
34608,3.0,1
35836,3.647,51
35957,3.5,7
36152,3.0,1
36276,3.083,6
36289,2.0,1
36397,1.5,1
36401,2.545,11
36509,2.5,1
36517,3.444,18
36519,3.0,14
36525,3.062,8
36527,4.083,6
36529,3.677,31
36533,2.5,1
36535,3.286,7
36553,3.0,1
36708,3.812,8
36931,5.0,1
37211,2.75,2
37240,3.75,4
37277,1.0,1
37380,2.2,5
37382,3.25,2
37384,3.4,5
37386,2.538,13
37475,4.0,2
37477,2.5,1
37720,3.25,2
37727,2.455,11
37729,3.738,21
37731,3.65,10
37733,3.625,20
37736,3.0,1
37739,3.5,1
37741,3.921,19
37785,3.0,1
37830,3.312,8
37853,3.25,2
37855,3.0,1
37857,4.333,3
38038,3.75,28
38061,3.793,29
38304,4.167,3
38384,3.5,1
38499,4.4,5
38798,3.125,4
38886,3.5,10
38992,3.25,2
38994,2.0,1
39052,3.0,1
39183,3.621,29
39231,3.75,2
39234,4.0,1
39292,3.852,27
39307,3.25,2
39381,3.0,3
39398,3.0,1
39408,0.5,1
39414,4.333,3
39416,5.0,1
39419,2.5,1
39427,4.5,1
39435,3.125,4
39444,3.167,3
39446,3.25,18
39659,3.5,1
39715,3.4,5
39768,4.5,1
39779,3.5,1
39869,4.0,2
39941,4.0,1
40148,4.5,2
40226,5.0,1
40278,3.5,13
40339,2.333,6
40412,4.75,2
40414,4.333,3
40491,4.5,1
40574,3.0,1
40581,4.25,2
40583,3.688,16
40597,2.0,1
40614,3.25,4
40629,3.725,20
40723,3.0,2
40732,3.857,7
40815,3.881,59
40817,2.5,1
40819,3.881,42
40826,2.9,5
40833,2.5,1
40851,2.875,4
40870,3.5,1
40946,4.0,1
40959,1.75,2
41226,3.833,3
41285,3.5,16
41336,4.0,1
41527,4.667,3
41566,3.459,49
41569,3.283,23
41571,3.318,11
41573,5.0,1
41714,3.5,1
41716,3.25,4
41769,3.0,1
41863,3.75,2
41912,4.5,1
41997,3.688,24
42002,2.833,3
42004,4.4,5
42007,2.5,3
42009,3.0,1
42011,2.25,12
